DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,BS,ROP,DRHO,FACIES
734.8863961,12.58572388,,1.063009381,1.075901985,2.011714697,105.1248322,0.481258482,4.077363491,151.4261932,,12.25000095,34.93255615,-0.000991907,1
735.0383961,12.45397568,,1.043785691,1.052606225,2.019839048,111.8468018,0.492689222,4.08427763,151.484314,,12.25000095,35.09313965,-0.002029966,1
735.1903961,12.45284748,,1.02272892,1.029665113,2.039675236,118.0872574,0.512862682,4.0470438,151.5448761,,12.25000095,35.16568375,0.00019169,1
735.3423961,12.51456165,,1.03680706,1.037340999,2.038348913,122.0134811,0.495762765,3.900535107,151.4914703,,12.25000095,35.10148621,-0.001307598,1
735.4943961,12.57283211,,1.031876326,1.041475773,2.041965246,124.2620316,0.503999233,3.946962357,151.1021576,,12.25000095,35.23001862,0.002248074,1
735.6463961,12.58708096,,1.043518543,1.061834455,2.040398359,124.1978073,0.496956319,4.235702992,150.4966888,,12.25000095,36.9488411,0.0036,1
735.7983961,12.68236351,,1.085988283,1.099058151,2.053913593,120.0002518,0.482704818,4.438462734,149.681488,,12.25000095,36.52779388,0.009701509,1
735.9503961,12.70659351,,1.115489125,1.121410132,2.059825897,117.4855423,0.445146948,4.398483753,148.9287262,,12.25000095,36.6485672,0.008847656,1
736.1023961,12.59696674,,1.129652023,1.124527574,2.079123497,120.8503189,0.409640849,4.165401459,148.5641022,,12.25000095,37.37936401,0.007825203,1
736.2543961,12.70926476,,1.151654363,1.156397224,2.084978342,125.7854157,0.403810442,3.920758963,148.4945526,,12.25000095,37.52335739,0.003253641,1
736.4063961,12.75844002,,1.162804365,1.187377334,2.079750061,127.4519119,0.422869146,3.858549118,148.2012329,,12.25000095,37.52894211,-0.002384568,1
736.5583961,12.75634575,,1.162919998,1.176688194,2.072672129,123.3886871,0.432529956,3.778283835,148.4214783,,12.25000095,36.97469711,-0.005797981,1
736.7103961,12.75425053,,1.136445761,1.153172612,2.084145784,116.177536,0.447709382,3.622516155,149.7944794,,12.25000095,36.14426804,-0.003034517,1
736.8623961,12.63874912,,1.114631891,1.117453933,2.09691143,112.7345581,0.453287989,3.663422346,151.8088989,,12.25000095,36.60648346,0.000992906,1
737.0143961,12.45601463,,1.11830318,1.124011993,2.09577179,117.2959061,0.456356466,3.97725153,153.0035095,,12.25000095,37.05535889,0.003757821,1
737.1663961,12.41177082,,1.129327416,1.143727779,2.090870142,123.565773,0.448204905,3.983193874,153.1729889,,12.25000095,37.37490845,-0.000343501,1
737.3183961,12.42715168,,1.148005724,1.163969398,2.090036154,124.2315521,0.433020771,4.049026489,153.5624847,,12.25000095,38.34083939,-0.001954577,1
737.4703961,12.44312954,,1.156652927,1.174191594,2.105341196,121.4354401,0.447435886,3.704100847,153.8054199,,12.25000095,36.54286957,0.001867178,1
737.6223961,12.4533186,,1.187077284,1.193439722,2.117740631,118.7438965,0.445216566,3.445561171,154.2491303,,12.25000095,35.91474533,0.002939099,1
737.7743961,12.47271538,,1.25485301,1.268806458,2.118933678,118.1753998,0.432538748,3.392104149,154.4529266,,12.25000095,35.87425613,0.000858308,1
737.9263961,12.55470276,,1.280840755,1.292375803,2.138748407,119.738472,0.409726441,3.396081686,153.8809357,,12.25000095,33.1164856,0.004470585,1
738.0783961,12.54730988,,1.27547574,1.28731668,2.137377501,122.4658203,0.390821427,3.698032379,152.2085571,,12.25000095,32.37485504,0.007556284,1
738.2303961,12.49989891,,1.294035316,1.306352973,2.127057076,124.2363968,0.402443737,3.85407424,151.189209,,12.25000095,33.35969162,0.00589535,1
738.3823961,12.44390583,,1.326789737,1.340561032,2.138853788,121.195076,0.407724679,3.599801779,150.7054749,,12.25000095,33.34633255,0.003724661,1
738.5343961,12.44309998,,1.344535112,1.357623339,2.161599636,114.4123688,0.431058258,3.443168163,150.0747986,,12.25000095,32.91961289,0.008211644,1
738.6863961,12.48153305,,1.339220882,1.35980773,2.148839951,110.1662369,0.442054808,3.552367926,149.9827423,,12.25000095,32.86797333,0.008823261,1
738.8383961,12.53844452,,1.331326604,1.347690582,2.127820015,112.2703857,0.43808651,3.709722042,150.1130066,,12.25000095,32.91545105,0.006448616,1
738.9903961,12.56603622,,1.283908963,1.304060578,2.128404379,117.8201218,0.449744642,3.845186234,150.1849976,,12.25000095,34.23638916,0.010447605,1
739.1423961,12.54283905,,1.259260893,1.269869804,2.133852005,121.0706024,0.44495666,3.739198685,150.19664,,12.25000095,34.29016495,0.010482639,1
739.2943961,12.51173496,,1.262089491,1.263655305,2.132466555,121.9613571,0.46282202,3.61390233,149.5575409,,12.25000095,34.47493744,0.007590341,1
739.4463961,12.51576424,,1.280522704,1.287495017,2.141931057,123.3430786,0.454161078,3.828468323,147.7486267,,12.25000095,38.13280487,0.01132521,1
739.5983961,12.48997402,,1.2996279,1.303676486,2.137210131,123.7648163,0.445937544,4.223470211,145.5691376,,12.25000095,39.06797791,0.013537535,1
739.7503961,12.46069813,,1.351786733,1.3634305,2.123583794,123.1768875,0.429354072,4.555953026,143.1023407,,12.25000095,37.68002319,0.011407943,1
739.9023961,12.47645474,,1.404552221,1.423135757,2.119709492,121.6334686,0.42224589,4.565543652,142.0447846,,12.25000095,36.60578156,0.0104,1
740.0543961,12.49984646,,1.409584165,1.423406601,2.129823685,118.5228958,0.422703922,4.361381531,142.1673889,,12.25000095,36.53644562,0.0092445,1
740.2063961,12.44212246,,1.377544045,1.394466639,2.127797127,117.936264,0.425914437,4.289662361,143.1912231,,12.25000095,36.28076172,0.00748131,1
740.3583961,12.45364666,,1.36089313,1.37452364,2.135188103,120.8068848,0.433334649,3.953723669,144.4477997,,12.25000095,35.6840477,0.00575353,1
740.5103961,12.42539978,,1.360274792,1.378901243,2.142449617,122.7793274,0.445873022,3.616583586,145.4876251,,12.25000095,35.90882874,0.002647395,1
740.6623961,12.34844112,,1.347619057,1.363428235,2.141158342,122.6654816,0.438021272,3.492045641,146.1655884,,12.25000095,36.02589798,0.001600725,1
740.8143961,12.34968948,,1.325105786,1.332740784,2.137667418,122.6379929,0.43566528,3.800587416,146.7894745,,12.25000095,35.67117691,0.004698918,1
740.9663961,12.40219784,,1.303028107,1.309953809,2.123954773,122.8557892,0.423262566,4.292989731,147.6615753,,12.25000095,35.73788834,0.007328409,1
741.1183961,12.48833466,,1.217063665,1.215736508,2.119451761,122.0486221,0.416793644,4.58463192,148.5280762,,12.25000095,36.474617,0.009090483,1
741.2703961,12.56937695,,1.196992874,1.20397234,2.123167038,121.4614716,0.401321501,4.45028162,149.6778412,,12.25000095,38.07807541,0.00699868,1
741.4223961,12.59311009,,1.284669399,1.286032796,2.155310392,122.1674194,0.38253513,3.977335692,151.5006561,,12.25000095,38.69578934,0.009274734,1
741.5743961,12.56829166,,1.286148548,1.289021969,2.160224438,123.9738464,0.392423689,3.63296032,153.2585297,,12.25000095,36.42547989,0.007409429,1
741.7263961,12.56213379,,1.254434824,1.265960932,2.144015789,126.4333115,0.4023574,3.481146097,154.3216248,,12.25000095,35.55735397,0.003056794,1
741.8783961,12.57850552,,1.253880382,1.25967741,2.142713547,128.161377,0.412893862,3.327886343,154.2057953,,12.25000095,36.39646149,-0.000339174,1
742.0303961,12.4980526,,1.259898782,1.265882373,2.14571023,127.7888336,0.411837876,3.264086008,153.5579071,,12.25000095,36.3816185,-0.002145579,1
742.1823961,12.476717,,1.256520987,1.263863683,2.160437107,126.3199844,0.426273257,3.398169756,153.6581574,,12.25000095,36.24705505,0.001807582,1
742.3343961,12.50949097,,1.247681499,1.251692414,2.159564257,126.296135,0.43159008,3.565380812,153.9055176,,12.25000095,36.53067017,0.002215173,1
742.4863961,12.4449997,,1.259921432,1.270774126,2.147905111,125.1414032,0.435121059,3.77058363,153.5978241,,12.25000095,36.26289749,0.003714204,1
742.6383961,12.46469879,,1.290578961,1.29506731,2.136988401,121.3737335,0.441838265,4.229259968,152.4615479,,12.25000095,36.26168823,0.008501764,1
742.7903961,12.46979618,,1.303605795,1.300820708,2.131825209,119.6574326,0.477591217,4.525180817,151.2477875,,12.25000095,36.28098297,0.010083851,1
742.9423961,12.46175957,,1.311581612,1.315837383,2.13107419,119.5727081,0.514992952,4.545888424,150.0872345,,12.25000095,36.6101532,0.010466679,1
743.0943961,12.49729347,,1.308447719,1.319405794,2.132191658,118.1636047,0.52979064,4.421319485,149.6213532,,12.25000095,39.48066711,0.0094828,1
743.2463961,12.54723644,,1.322516918,1.333505034,2.141146421,118.945137,0.522654176,4.218878269,149.4212494,,12.25000095,41.01877976,0.008325161,1
743.3983961,12.5382328,,1.345954895,1.354786277,2.135897875,122.8081055,0.487375826,4.212011337,148.6015625,,12.25000095,40.40029907,0.005611699,1
743.5503961,12.51276207,,1.366965294,1.36486876,2.138433695,123.5862274,0.449554712,4.440798283,147.3789063,,12.25000095,39.82561112,0.009612832,1
743.7023961,12.54156017,,1.379123926,1.338690519,2.141764641,120.2210312,0.42521143,4.907890797,146.2984772,,12.25000095,40.00188065,0.017687401,1
743.8543961,12.56088066,,1.389114976,1.37808919,2.143754959,117.702652,0.40726018,5.259582043,145.411438,,12.25000095,40.58062363,0.022810787,1
744.0063961,12.49443626,,1.405334234,1.417813301,2.137667656,118.7051163,0.399843961,5.242749691,145.0496826,,12.25000095,41.16382217,0.015700826,1
744.1583961,12.46958065,,1.367853522,1.355828524,2.130430222,122.6521988,0.395160198,5.090069771,145.2613068,,12.25000095,41.23389816,0.011761108,1
744.3103961,12.50303078,,1.295397282,1.286760092,2.128796816,125.7897263,0.402683139,5.024497032,145.6172791,,12.25000095,41.27468872,0.011608949,1
744.4623961,12.49957466,,1.267844796,1.274170995,2.137471199,123.8018417,0.414067507,4.910401821,146.203476,,12.25000095,41.33882141,0.011563832,1
744.6143961,12.5125351,,1.305531144,1.317114234,2.150509834,117.9905472,0.418641985,4.760466099,146.9482727,,12.25000095,41.38678742,0.011819752,1
744.7663961,12.54584885,,1.343000889,1.35245204,2.161999464,115.2642975,0.427495867,4.663998604,147.927475,,12.25000095,41.70560074,0.012417805,1
744.9183961,12.54566574,,1.344811082,1.362828136,2.169418097,119.0840988,0.431013465,4.662559032,149.2839356,,12.25000095,41.49012756,0.016889954,1
745.0703961,12.57910347,,1.341030002,1.357399941,2.1641078,125.2201767,0.44029361,4.568033695,150.6726532,,12.25000095,40.63497162,0.017584279,1
745.2223961,12.66945458,,1.319399476,1.332215428,2.159631491,128.8324738,0.442363173,4.418132782,151.7866516,,12.25000095,39.29390335,0.014546768,1
745.3743961,12.67681122,,1.306880951,1.313584805,2.13777566,129.4948883,0.443973959,4.54131937,152.0713196,,12.25000095,38.14959717,0.009872313,1
745.5263961,12.57975102,,1.30433476,1.298645258,2.12571168,128.7732239,0.443034709,4.703159809,152.1817627,,12.25000095,37.16540909,0.008277938,1
745.6783961,12.54309177,,1.331105709,1.324218035,2.138570786,126.1102905,0.444985449,4.981566429,152.4240112,,12.25000095,34.51012802,0.014842887,1
745.8303961,12.56511593,,1.330328822,1.33090055,2.134922266,120.9321747,0.42932868,5.040276527,152.1851654,,12.25000095,31.68870163,0.016722081,1
745.9823961,12.63693333,,1.29422462,1.30883193,2.131114483,116.0690918,0.415646404,4.799884319,151.6449738,,12.25000095,30.1572628,0.013441225,1
746.1343961,12.67226601,,1.289541841,1.307589173,2.138797283,113.7459564,0.426991105,4.538962364,150.8691711,,12.25000095,28.74180031,0.012759734,1
746.2863961,12.58813572,,1.32378459,1.339313746,2.134592295,115.6552048,0.450472713,4.48564291,150.2175598,,12.25000095,27.34024811,0.01121236,1
746.4383961,12.44601059,,1.391099572,1.403057218,2.136415482,122.132164,0.474425823,4.204223156,148.55513,,12.25000095,26.07495689,0.009116773,1
746.5903961,12.42711926,,1.418016076,1.42164588,2.154114008,126.744545,0.453524888,3.697420359,146.7994232,,12.25000095,25.46904182,0.006842526,1
746.7423961,12.50740528,,1.393363357,1.400239587,2.163807631,124.9243622,0.425505608,3.507695675,145.5237885,,12.25000095,25.48640823,0.006459556,1
746.8943961,12.54109573,,1.38286829,1.395929694,2.153365374,120.8580017,0.428031415,3.856892586,144.5694428,,12.25000095,25.13475037,0.006075973,1
747.0463961,12.5383234,,1.414386392,1.418388009,2.137636662,118.1360855,0.439437151,4.739542007,143.7418823,,12.25000095,24.23344803,0.013033463,1
747.1983961,12.5975008,,1.444428921,1.443931818,2.139295816,114.7559662,0.442153245,5.76356554,143.0065155,,12.25000095,24.11021996,0.031451296,1
747.3503961,12.64076138,,1.458283186,1.476404905,2.13373971,110.167511,0.414123476,6.249671459,143.0440521,,12.25000095,24.71431732,0.036156587,1
747.5023961,12.63377857,,1.438344121,1.47549665,2.121799231,108.7268066,0.398942351,5.926735878,143.3488617,,12.25000095,25.30512047,0.02371621,1
747.6543961,12.62876701,,1.420858979,1.447445869,2.125853062,112.1081467,0.399750739,5.391109467,143.8341065,,12.25000095,25.97850037,0.014375018,1
747.8063961,12.59417629,,1.403948903,1.412117362,2.141971588,116.0857239,0.406543702,5.059749603,144.586853,,12.25000095,26.40838814,0.013665632,1
747.9583961,12.53091431,,1.368957281,1.37398684,2.153381348,117.9165421,0.412944496,4.839277744,145.5067596,,12.25000095,27.29563904,0.015234877,1
748.1103961,12.54331875,,1.375375748,1.380964875,2.162975788,119.9557114,0.424435139,4.615938664,146.6766357,,12.25000095,28.04738426,0.015113153,1
748.2623961,12.61626816,,1.371854305,1.390631795,2.167994022,122.5573883,0.443722069,4.565026283,147.521225,,12.25000095,27.87314034,0.017391427,1
748.4143961,12.53359604,,1.379493833,1.408159971,2.156423569,122.2303391,0.451984555,4.519921303,147.971405,,12.25000095,26.7949276,0.01327245,1
748.5663961,12.43699646,,1.392913699,1.418109417,2.15713954,120.1016693,0.440531284,4.357252121,147.6958771,,12.25000095,26.1950016,0.009405514,1
748.7183961,12.44201469,,1.350426316,1.363369107,2.162950516,119.6635437,0.421392292,4.22106123,146.6099243,,12.25000095,26.65672875,0.007718097,1
748.8703961,12.40410614,,1.313820124,1.306305885,2.158385515,120.3402023,0.415570885,4.05482626,145.3154755,,12.25000095,26.69698715,0.004372127,1
749.0223961,12.34786511,,1.370318055,1.365398765,2.159075499,120.7200775,0.411606401,4.005832195,144.2963562,,12.25000095,26.08006668,0.006421947,1
749.1743961,12.33590794,,1.467151046,1.462959766,2.163692236,119.5735092,0.41050145,3.992286921,143.9390564,,12.25000095,25.52414894,0.007393126,1
749.3263961,12.347579,,1.470328569,1.469827771,2.164557219,116.9217606,0.40678674,4.10285902,144.8733673,,12.25000095,25.66500282,0.006356028,1
749.4783961,12.41938019,,1.403324485,1.417709589,2.166912317,114.812439,0.417827547,4.202195168,146.6400452,,12.25000095,26.47468567,0.006189538,1
749.6303961,12.50285435,,1.354002714,1.365504623,2.159246445,113.9229507,0.438675106,4.277534962,147.8048859,,12.25000095,27.09605789,0.007701736,1
749.7823961,12.52140617,,1.352511883,1.353945851,2.147976637,115.2974625,0.446072698,4.55992651,148.3127747,,12.25000095,27.37326241,0.011704566,1
749.9343961,12.52815247,,1.361376524,1.353242159,2.145931006,118.609314,0.44981271,4.644482136,148.4070587,,12.25000095,28.81222153,0.012982954,1
750.0863961,12.5482502,,1.337346077,1.333913446,2.152091026,120.2513733,0.453335911,4.29295969,147.8890228,,12.25000095,30.63447189,0.011339779,1
750.2383961,12.51511669,,1.347370625,1.351207376,2.159251213,120.1320267,0.457006753,3.768079758,146.7511292,,12.25000095,31.78045464,0.00510468,1
750.3903961,12.44088364,,1.384617806,1.386166692,2.167818546,120.8158493,0.4475272,3.483210087,144.9908142,,12.25000095,32.67985916,0.003812315,1
750.5423961,12.40990353,,1.402619004,1.395992875,2.170467854,122.7035751,0.426483423,3.425361872,143.5454254,,12.25000095,34.00259399,0.005705078,1
750.6943961,12.43854904,,1.419590592,1.413074493,2.169657946,124.399292,0.415154636,3.455325604,143.2169647,,12.25000095,36.10664368,0.00498857,1
750.8463961,12.50726223,,1.415949702,1.424105644,2.175686359,123.6900559,0.422391534,3.451866627,143.902298,,12.25000095,37.35560226,0.003686857,1
750.9983961,12.58560085,,1.386801362,1.398762345,2.172972441,120.0580139,0.437806219,3.57998848,145.3730469,,12.25000095,37.35303116,0.003795555,1
751.1503961,12.61945534,,1.357658148,1.367968082,2.163831472,114.615509,0.441255957,3.945445538,146.7832489,,12.25000095,37.58074951,0.00885449,1
751.3023961,12.51664352,,1.335350037,1.347535133,2.154467106,111.2364731,0.436751485,4.187637329,147.6539459,,12.25000095,38.6207428,0.0109,1
751.4543961,12.46069431,,1.356409907,1.359813809,2.153971911,115.392128,0.443216473,4.265441895,148.0035553,,12.25000095,39.98893356,0.010803338,1
751.6063961,12.56081867,,1.359102607,1.378345966,2.158712387,124.2289581,0.453994006,4.399361134,147.9950104,,12.25000095,40.92073441,0.013776189,1
751.7583961,12.61517048,,1.32784617,1.356824875,2.150195837,129.7647553,0.469562352,4.767726421,147.9006043,,12.25000095,40.1969986,0.020159191,1
751.9103961,12.58169174,,1.348890543,1.368048787,2.14283967,128.6542358,0.482812405,4.94556284,147.7509766,,12.25000095,39.64916229,0.023024658,1
752.0623961,12.48347282,,1.381068587,1.400014281,2.145680428,123.1266785,0.48289156,4.438473702,147.5756378,,12.25000095,39.20743179,0.01418072,1
752.2143961,12.39646626,,1.378772259,1.384845734,2.147448301,119.3577347,0.478155106,3.822859526,147.4980927,,12.25000095,37.6751709,0.003536912,1
752.3663961,12.41196346,,1.343917131,1.351875424,2.149679661,119.0561829,0.465668052,3.669383049,148.5630341,,12.25000095,36.59134674,0.000784827,1
752.5183961,12.50169945,,1.321881771,1.330499768,2.145810604,120.2402954,0.446238577,3.738078356,150.4002686,,12.25000095,35.41236115,-0.002040627,1
752.6703961,12.51492691,,1.318216085,1.323433042,2.142730951,123.9130707,0.432830334,3.818501949,151.6612549,,12.25000095,34.57430649,-0.002360019,1
752.8223961,12.55916309,,1.315716505,1.323457003,2.14457202,127.6459732,0.442016155,3.813805342,152.4634857,,12.25000095,33.76643753,0.001680795,1
752.9743961,12.57786083,,1.307667851,1.318506718,2.148109913,127.8020859,0.461434543,3.706087589,152.4789581,,12.25000095,32.93595505,0.007250215,1
753.1263961,12.43846417,,1.298714042,1.308809876,2.148514032,129.444809,0.46900925,3.528155327,152.107544,,12.25000095,32.56740189,0.007309434,1
753.2783961,12.41464043,,1.297367692,1.307077527,2.148286581,134.6032105,0.471110076,3.423765659,152.0120392,,12.25000095,32.6997757,0.004097023,1
753.4303961,12.42043972,,1.309436202,1.311302185,2.154401541,134.0580292,0.485776603,3.384337187,152.1688538,,12.25000095,33.47106171,0.002678676,1
753.5823961,12.48714352,,1.295044184,1.296933651,2.154610872,126.9064026,0.488543809,3.303380728,152.644043,,12.25000095,35.05507278,-0.001764719,1
753.7343961,12.59031487,,1.27472961,1.286931157,2.149303436,122.8040161,0.4699305,3.342501879,153.0251465,,12.25000095,36.71267319,-0.002646451,1
753.8863961,12.5671463,,1.282410145,1.292188525,2.144699335,123.1353302,0.459866136,3.474527359,153.1166077,,12.25000095,37.36431503,-0.000567635,1
754.0383961,12.5159626,,1.286902428,1.295661449,2.134827614,123.5713272,0.463484347,3.658125877,153.0447998,,12.25000095,37.72543335,-0.000926271,1
754.1903961,12.50918865,,1.28065145,1.29239738,2.140336037,124.332016,0.483376086,3.73776722,152.8610687,,12.25000095,38.20594788,0.001320551,1
754.3423961,12.56556511,,1.281850815,1.300034404,2.153768539,125.9020004,0.495709062,3.613460064,152.8123322,,12.25000095,38.7624588,0.002630492,1
754.4943961,12.64224911,,1.296042323,1.318647504,2.153980732,127.2191696,0.503883421,3.53239274,152.7269287,,12.25000095,38.89158249,-0.00012635,1
754.6463961,12.64723206,,1.311030388,1.320833206,2.153193474,127.9217835,0.505406499,3.469181299,152.5223999,,12.25000095,39.40915299,-0.001382914,1
754.7983961,12.64803696,,1.30557847,1.311964393,2.139597893,128.6516419,0.498655886,3.37032795,152.2302246,,12.25000095,38.95993805,-0.006536731,1
754.9503961,12.63755798,,1.305324435,1.321506023,2.139980078,129.6959686,0.480931103,3.225687981,152.3208923,,12.25000095,37.4011879,-0.008494032,1
755.1023961,12.66394997,,1.322891116,1.334361196,2.144526482,130.9486237,0.455577165,3.251694679,151.8186493,,12.25000095,36.1738472,-0.007266311,1
755.2543961,12.70498371,,1.321561575,1.326853037,2.147583962,131.3100586,0.447250724,3.376455069,150.4374695,,12.25000095,35.56430435,-0.006344357,1
755.4063961,12.67951965,,1.346433044,1.351711512,2.154982567,129.6527252,0.452769727,3.622764587,148.9957123,,12.25000095,34.86197281,-4.56E-05,1
755.5583961,12.75845242,,1.38409996,1.38918221,2.164823532,127.2702789,0.458264709,3.579572439,147.1620636,,12.25000095,32.69541168,0.003575201,1
755.7103961,12.69585228,,1.43478322,1.44399786,2.169619799,123.7941208,0.448389232,3.39064312,145.2715607,,12.25000095,30.1987114,0.001375641,1
755.8623961,12.58555126,,1.490748525,1.504851461,2.170309067,117.2909088,0.424324185,3.453911305,143.8514099,,12.25000095,27.76908302,-0.000222126,1
756.0143961,12.69359112,,1.480246067,1.479983687,2.169840336,112.5160523,0.405530423,3.634613037,143.8400574,,12.25000095,27.35390854,0.002511908,1
756.1663961,12.73602676,,1.428571582,1.425269842,2.175117731,113.7050858,0.396514237,3.862643957,144.5775452,,12.25000095,26.63148689,0.00945172,1
756.3183961,12.61279297,,1.417228818,1.42663455,2.171468496,117.6377106,0.412699938,3.965620518,145.1683044,,12.25000095,26.10596275,0.012561848,1
756.4703961,12.4677496,,1.441365957,1.45101738,2.166470289,121.1283951,0.446167648,3.992686987,145.6394501,,12.25000095,26.54029656,0.011101768,1
756.6223961,12.54567337,,1.441047311,1.444766283,2.161674023,124.2977219,0.469346196,4.179935932,145.9952545,,12.25000095,26.93979645,0.009697339,1
756.7743961,12.61843395,,1.404858232,1.407708645,2.157911301,127.0968933,0.483829945,4.299239159,146.3936462,,12.25000095,27.28552055,0.008743188,1
756.9263961,12.55914021,,1.376603842,1.389512181,2.157859564,128.6786957,0.468758106,4.27782011,146.4993744,,12.25000095,27.771595,0.009394956,1
757.0783961,12.61199188,,1.375699639,1.40022397,2.157382488,128.7689362,0.455005556,4.127951145,146.2905121,,12.25000095,29.13728523,0.008136992,1
757.2303961,12.64535713,,1.390265107,1.426440001,2.157098055,125.7390976,0.431874543,3.847061157,146.2891083,,12.25000095,31.79617691,0.004984975,1
757.3823961,12.69314003,,1.375210166,1.409601688,2.152014732,120.466507,0.428473204,3.573339462,147.3143616,,12.25000095,35.19143295,0.0005667,1
757.5343961,12.59853172,,1.337095976,1.347885966,2.154695988,117.5636292,0.43682906,3.343570232,149.1203919,,12.25000095,36.48080063,-0.002342671,1
757.6863961,12.50845242,,1.297925592,1.306591988,2.149425507,117.741539,0.444374681,3.302564859,150.933609,,12.25000095,38.06532669,-0.005061452,1
757.8383961,12.444911,,1.286129355,1.281063438,2.145168781,119.2276382,0.455253094,3.327560902,152.1526794,,12.25000095,38.94521332,-0.003142191,1
757.9903961,12.44049072,,1.273385048,1.27421093,2.148335457,122.6187744,0.463064253,3.397905588,152.3210449,,12.25000095,38.22077942,-0.000700178,1
758.1423961,12.51059532,,1.255362749,1.268783808,2.152808189,127.4457092,0.463540196,3.666411161,152.0227509,,12.25000095,37.58237076,0.005448545,1
758.2943961,12.56759548,,1.258545876,1.26273334,2.162884235,130.6161652,0.466670841,3.973180056,151.5598297,,12.25000095,37.36549759,0.013975982,1
758.4463961,12.58872223,,1.265966296,1.280585766,2.160707712,130.0512695,0.467644006,4.072707176,150.3141022,,12.25000095,37.26618195,0.014992729,1
758.5983961,12.56187248,,1.303749561,1.315127492,2.166360378,126.5950928,0.458665937,4.018527985,147.9057465,,12.25000095,37.16561508,0.013128863,1
758.7503961,12.60761738,,1.362009049,1.371509194,2.173957825,122.8584671,0.430999547,4.147565365,145.4966278,,12.25000095,36.43289185,0.013684956,1
758.9023961,12.64683342,,1.388713121,1.404038429,2.178991318,119.4725723,0.42216903,4.557381153,143.9463348,,12.25000095,35.47673798,0.02205242,1
759.0543961,12.67037773,,1.397059083,1.412450433,2.170092344,116.5584717,0.425485998,5.141179562,144.1886749,,12.25000095,34.57934189,0.034372263,1
759.2063961,12.77359295,,1.408776641,1.415868044,2.155990124,115.9661408,0.427682042,5.827451706,146.1082153,,12.25000095,34.08407593,0.048561741,1
759.3583961,12.91816044,,1.374138594,1.383190274,2.133615017,115.7592773,0.428417981,6.637228489,148.2315979,,12.25000095,34.3249588,0.060756564,1
759.5103961,12.86741638,,1.271233678,1.282438397,2.118110418,114.1808929,0.4558025,6.971786499,149.519577,,12.25000095,34.23254776,0.065771356,1
759.6623961,12.85625458,,1.244646788,1.255788803,2.115509272,115.7557678,0.480192155,6.747024059,149.6040039,,12.25000095,33.77583695,0.063680008,1
759.8143961,12.88163757,,1.282025099,1.29423523,2.118205786,120.0760422,0.489384502,5.980046272,147.9333344,,12.25000095,32.66692352,0.046556339,1
759.9663961,12.78804398,,1.324796915,1.338973165,2.131494999,119.5085373,0.461901605,5.288918018,145.2133179,,12.25000095,31.73876762,0.035619117,1
760.1183961,12.85694599,,1.3535043,1.373463392,2.138533831,115.1868057,0.468868285,4.967270374,143.6778717,,12.25000095,31.59592247,0.032233294,1
760.2703961,12.96373367,,1.335242152,1.351508617,2.133102417,114.3929367,0.466047168,4.948229313,143.7689667,,12.25000095,32.0735817,0.03266247,1
760.4223961,12.87260342,,1.320056677,1.331493855,2.122472525,117.2631912,0.466404051,5.071437359,144.8011475,,12.25000095,32.67412186,0.031765103,1
760.5743961,12.97751713,,1.317521453,1.336499572,2.120008707,118.5330048,0.468822658,4.990814686,145.1152954,,12.25000095,32.53013992,0.028283661,1
760.7263961,12.90671825,,1.35518837,1.364347816,2.12715435,114.0484848,0.496311694,4.819149971,144.7821045,,12.25000095,31.12502098,0.028860468,1
760.8783961,12.64394569,,1.401949883,1.408823252,2.132036209,107.4291458,0.502961516,4.587807655,144.0445862,,12.25000095,30.01269913,0.026427494,1
761.0303961,12.74081326,,1.40599823,1.423335433,2.133993387,106.0358048,0.489743948,4.405774117,144.2644653,,12.25000095,29.94673157,0.023189766,1
761.1823961,12.76796436,,1.38388586,1.417132497,2.140009642,109.4522705,0.473564446,4.111492157,145.2987366,,12.25000095,29.45893288,0.0188591,1
761.3343961,12.8411808,,1.351055741,1.367391229,2.144890547,112.8598404,0.467411459,3.950920343,146.5459442,,12.25000095,29.86628532,0.017368922,1
761.4863961,12.8494854,,1.296653271,1.301887631,2.148925781,113.6776352,0.455020905,3.974641323,147.4141541,,12.25000095,29.84995842,0.016231002,1
761.6383961,12.76269531,,1.201766253,1.195578694,2.150774479,111.0765839,0.441847414,4.264914036,147.2573547,,12.25000095,28.32686997,0.017959753,1
761.7903961,12.76962757,,1.182481885,1.186971188,2.150627852,109.154808,0.448201805,4.623635769,145.8781433,,12.25000095,26.96016312,0.021242941,1
761.9423961,12.69319439,,1.258800864,1.27493465,2.146981001,112.8094788,0.45225209,4.589767933,144.4494324,,12.25000095,26.00233841,0.016666019,1
762.0943961,12.51841068,,1.309932947,1.322753668,2.144439936,119.6303635,0.442202568,4.002872467,143.3788147,,12.25000095,22.45499229,0.004997094,1
762.2463961,12.49981308,,1.268768787,1.285767078,2.13975215,123.3148956,0.422677249,3.79827857,142.6964264,,12.25000095,16.62545967,-0.002280113,1
762.3983961,12.4510088,,1.241218925,1.254553914,2.142868042,122.0596161,0.415743858,3.837001085,143.2861023,,12.25000095,17.3317337,0.000694021,1
762.5503961,12.41417694,,1.236131549,1.233513713,2.136103153,119.2431412,0.418891907,3.790740967,144.4271393,,12.25000095,17.64051056,0.000997159,1
