DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,BS,ROP,DRHO,FACIES
1096.0272,12.3611002,,0.802044153,0.797247469,2.094766855,43.10628891,0.290450275,3.326262713,127.1506805,,12.25000095,36.78743362,-0.008048555,2
1096.1792,12.3611002,,0.80455637,0.799375832,2.101663113,38.61390686,0.302186549,3.325711966,124.7669525,,12.25000095,37.14085388,-0.009902406,2
1096.3312,12.37294102,,0.804510236,0.80039072,2.102226019,34.60649872,0.305641532,3.492565632,127.6473618,,12.25000095,38.82978058,-0.010272943,2
1096.4832,12.38580227,,0.80398041,0.799237013,2.097912788,34.37484741,0.304581761,3.442838907,130.6343231,,12.25000095,39.58624268,-0.010857695,2
1096.6352,12.38266563,,0.804199994,0.797699988,2.088820219,39.48848343,0.295143843,3.492333651,131.6038361,,12.25000095,40.44237137,-0.012034749,2
1096.7872,12.38852215,,0.80344224,0.800240755,2.08339262,46.15425873,0.291385323,3.558186531,131.1755981,,12.25000095,41.74695206,-0.012646548,2
1096.9392,12.40079022,,0.803474724,0.803488612,2.083296776,49.15000153,0.293315172,3.577254295,128.8252106,,12.25000095,41.92581558,-0.012889307,2
1097.0912,12.4031086,,0.806022346,0.804305255,2.090270996,48.18313217,0.295005918,3.394875288,128.9277496,,12.25000095,41.02259064,-0.013338352,2
1097.2432,12.39726162,,0.807787657,0.805462897,2.096878767,45.73407745,0.300339282,3.092857599,129.5229034,,12.25000095,40.57745361,-0.01453156,2
1097.3952,12.38778019,,0.808074176,0.805495203,2.097548723,43.25169754,0.296835572,2.865350723,128.814682,,12.25000095,40.74887466,-0.015659042,2
1097.5472,12.38464832,,0.807131231,0.804364145,2.101215124,42.56649017,0.294165999,2.759030104,129.4112396,,12.25000095,41.60860443,-0.015903594,2
1097.6992,12.38565159,,0.805858076,0.803443015,2.108429194,44.14532471,0.292776614,2.724170208,129.4980011,,12.25000095,41.84158707,-0.015375113,2
1097.8512,12.39437485,,0.806670308,0.806578457,2.105347872,44.92480087,0.288333565,2.697715282,129.6639252,,12.25000095,40.52412033,-0.017341392,2
1098.0032,12.41147614,,0.806195378,0.807173789,2.098490715,44.16518021,0.290073752,2.678361416,129.7903748,,12.25000095,39.97032547,-0.019493148,2
1098.1552,12.40994835,,0.802462041,0.800246477,2.096536875,44.5531807,0.291929364,2.642672777,130.3780365,,12.25000095,39.81631851,-0.021249369,2
1098.3072,12.41334629,,0.796798885,0.799439609,2.102027893,46.33441544,0.302384466,2.666992188,130.87146,,12.25000095,39.43257523,-0.020530006,2
1098.4592,12.41745663,,0.793283403,0.799147844,2.108861208,47.37041855,0.305550844,2.761387348,130.7565918,,12.25000095,39.48946762,-0.017540263,2
1098.6112,12.39272118,,0.791618824,0.79294312,2.109111786,46.69212723,0.305518866,2.883307695,131.0967712,,12.25000095,40.46595383,-0.013172774,2
1098.7632,12.37745857,,0.789223492,0.789365113,2.110625982,45.06674576,0.304934681,3.126483679,131.3614655,,12.25000095,41.46559143,-0.005892669,2
1098.9152,12.3775444,,0.786619425,0.787231982,2.113170385,43.34489441,0.303079367,3.357411861,130.2032471,,12.25000095,42.0857544,-0.001968736,2
1099.0672,12.38171864,,0.782396853,0.784099519,2.108372688,42.23913574,0.291686654,3.483173847,130.6586914,,12.25000095,42.02635193,-0.003924934,2
1099.2192,12.38572216,,0.780647099,0.778766334,2.112434387,42.30760574,0.281530917,3.414723158,132.2187653,,12.25000095,39.97869873,-0.006202196,2
1099.3712,12.38696289,,0.77870065,0.775456488,2.109819174,43.15625,0.282077879,3.291489363,132.1347656,,12.25000095,39.51721573,-0.008308164,2
1099.5232,12.38901711,,0.777604342,0.774577856,2.096614599,44.14250565,0.300707012,3.235416651,132.7359772,,12.25000095,40.70797348,-0.012716037,2
1099.6752,12.39198399,,0.777004898,0.777580142,2.079823256,45.03900147,0.317254424,3.267322302,133.8520966,,12.25000095,42.01720047,-0.018353084,2
1099.8272,12.39282608,,0.77784425,0.778593421,2.07118392,44.98165512,0.314440936,3.299789906,133.0024719,,12.25000095,43.38463593,-0.023118129,2
1099.9792,12.38914967,,0.777358174,0.775851667,2.076421261,42.73801041,0.298368126,3.367043734,132.2552795,,12.25000095,43.77669144,-0.022791447,2
1100.1312,12.38211632,,0.779401362,0.775584936,2.08966589,40.84330368,0.282953888,3.480203867,132.7942352,,12.25000095,43.79104996,-0.019086622,2
1100.2832,12.3775301,,0.77814585,0.775610328,2.110660553,42.16002655,0.291545391,3.437633991,133.1075287,,12.25000095,43.59897614,-0.012879284,2
1100.4352,12.38395691,,0.778397679,0.776436687,2.12116313,43.59682846,0.307043135,3.283302307,133.2763977,,12.25000095,43.38117218,-0.010606509,2
1100.5872,12.38614655,,0.780644298,0.776414394,2.11826086,43.49591827,0.3177329,3.023456097,132.517395,,12.25000095,42.05626679,-0.013269276,2
1100.7392,12.38946533,,0.783037722,0.779926479,2.101290703,44.17512894,0.318684191,2.999049425,131.6289825,,12.25000095,44.48425293,-0.016535524,2
1100.8912,12.39837265,,0.783287406,0.778763473,2.098490477,45.30898285,0.306164026,3.081241608,131.5475617,,12.25000095,46.8733902,-0.015724435,2
1101.0432,12.40164089,,0.783972204,0.778098285,2.10418725,45.20820236,0.30314219,3.185723782,132.5089264,,12.25000095,45.31762314,-0.013943668,2
1101.1952,12.38860989,,0.783565521,0.781226099,2.107311487,44.06458283,0.306156129,3.246169806,132.5566864,,12.25000095,43.80324173,-0.013036705,2
1101.3472,12.38227654,,0.781542957,0.780879676,2.102453947,43.13638306,0.307051539,3.241981506,132.8803558,,12.25000095,42.93956757,-0.0151677,2
1101.4992,12.38360977,,0.781719863,0.779187262,2.092028856,41.28633118,0.298956275,3.12635684,132.411377,,12.25000095,42.44292069,-0.017405724,2
1101.6512,12.38710499,,0.783270478,0.779179871,2.086871624,37.48384857,0.284185052,2.915873528,132.3534088,,12.25000095,42.34922028,-0.020018805,2
1101.8032,12.39604855,,0.785609186,0.784888864,2.093394518,36.22958756,0.277801395,2.702559233,132.0901032,,12.25000095,42.51701737,-0.019843848,2
1101.9552,12.41007614,,0.787622511,0.787293792,2.0956285,39.78967667,0.28211847,2.654094696,130.8996277,,12.25000095,43.4968071,-0.021456907,2
1102.1072,12.42398453,,0.786647856,0.787191272,2.091177464,43.61520004,0.287099332,2.629970312,130.9208679,,12.25000095,45.87292099,-0.02421888,2
1102.2592,12.42868328,,0.787310779,0.788156986,2.079465866,45.93237686,0.289146245,2.749707699,130.2470856,,12.25000095,47.27905273,-0.024800001,2
1102.4112,12.42863369,,0.787142038,0.78562361,2.07292366,47.9667511,0.290129215,2.863188505,129.966629,,12.25000095,47.37647629,-0.02267113,2
1102.5632,12.4254179,,0.783678412,0.783627033,2.076048136,47.91609192,0.298298299,3.0858109,130.5964356,,12.25000095,48.42095566,-0.018180309,2
1102.7152,12.416996,,0.780954421,0.783609033,2.091029167,45.9936676,0.300446719,3.276557446,131.3490753,,12.25000095,48.72384262,-0.015619067,2
1102.8672,12.4090271,,0.784023106,0.783654988,2.113504887,44.68970871,0.29326722,3.312978029,132.2174377,,12.25000095,47.78992081,-0.013385276,2
1103.0192,12.403718,,0.783640981,0.784899056,2.114769936,43.09546661,0.287358582,3.105820656,132.616806,,12.25000095,46.12075806,-0.017102828,2
1103.1712,12.40730763,,0.783727586,0.785610974,2.105351687,41.40179443,0.285824895,2.748014689,131.7483826,,12.25000095,45.00939941,-0.02331583,2
1103.3232,12.41269779,,0.780934036,0.779865205,2.092465639,41.44141388,0.293001026,2.607100487,132.4666443,,12.25000095,44.80939865,-0.028567784,2
1103.4752,12.41423798,,0.779596627,0.780326068,2.095621824,41.89690781,0.292715401,2.630194902,131.4718475,,12.25000095,42.5451622,-0.029316744,2
1103.6272,12.40283966,,0.7794168,0.774722695,2.107761145,42.1013031,0.295557946,2.966667414,130.7245178,,12.25000095,40.77823257,-0.023094477,2
1103.7792,12.39214516,,0.77931881,0.775642276,2.106547117,43.06702423,0.292144686,3.350451708,131.5153656,,12.25000095,39.05838013,-0.017512204,2
1103.9312,12.38000011,,0.782332718,0.777640641,2.099948406,44.08669281,0.29581067,3.66012907,134.1583557,,12.25000095,37.31954575,-0.012921769,2
1104.0832,12.37897587,,0.779084325,0.779145181,2.092262745,44.01449585,0.307195514,3.600585461,135.4575195,,12.25000095,36.91344833,-0.012780673,2
1104.2352,12.37524509,,0.776404858,0.770639062,2.088094235,43.63467026,0.308453381,3.343677282,132.3482056,,12.25000095,37.58190918,-0.0166118,2
1104.3872,12.37020016,,0.776483119,0.773467362,2.092161417,44.21930695,0.302865177,2.973445892,131.9499512,,12.25000095,38.01060104,-0.020007532,2
1104.5392,12.36740398,,0.778128922,0.775229216,2.100642204,44.78756714,0.300359279,2.721772432,131.6890259,,12.25000095,38.80102539,-0.021450365,2
1104.6912,12.37045193,,0.78092581,0.774192929,2.113819361,43.94840241,0.295296818,2.571614265,132.3301392,,12.25000095,38.58889771,-0.018407069,2
1104.8432,12.38412952,,0.781180561,0.776870549,2.123791218,40.84607697,0.286646366,2.541863203,132.4640503,,12.25000095,37.95820999,-0.015852667,2
1104.9952,12.40285492,,0.779039204,0.770248652,2.110793829,37.09910202,0.279706299,2.728990316,133.4598084,,12.25000095,38.78598404,-0.018256059,2
1105.1472,12.38502598,,0.777574897,0.775554419,2.089201689,37.24847031,0.28815496,2.98807478,132.2969055,,12.25000095,39.88243866,-0.022711817,2
1105.2992,12.38155747,,0.773394942,0.770706654,2.079796314,40.74972916,0.297786951,3.190421581,131.0573883,,12.25000095,40.85999298,-0.02321648,2
1105.4512,12.38766193,,0.768965721,0.765898228,2.100024939,43.65514374,0.298157424,3.462450504,130.0737305,,12.25000095,42.05328751,-0.012493746,2
1105.6032,12.39626598,,0.763454974,0.761214554,2.10512352,45.31645584,0.29346776,3.684200287,130.1886444,,12.25000095,41.88198471,-0.005823269,2
1105.7552,12.40514278,,0.758866012,0.757225335,2.098902464,45.92494965,0.290464431,3.849971771,130.2448578,,12.25000095,37.25040054,-0.004917352,2
1105.9072,12.4090395,,0.754400015,0.756799996,2.082662582,45.38075638,0.291916251,3.613276243,129.2767181,,12.25000095,31.0645771,-0.014319777,2
1106.0592,12.40448475,,0.755257428,0.757600248,2.080088615,44.3614769,0.28972894,3.383454323,131.3853607,,12.25000095,32.58166504,-0.018828603,2
1106.2112,12.40162182,,0.756409586,0.759118915,2.084928751,43.55916977,0.291385174,3.204385996,134.2458038,,12.25000095,33.71785355,-0.018616457,2
1106.3632,12.39185333,,0.75381583,0.756189048,2.079947233,42.48633957,0.289146364,3.185279131,135.1546021,,12.25000095,34.42759323,-0.016524505,2
1106.5152,12.3700161,,0.753377855,0.753216028,2.076823473,40.09389114,0.291017383,3.152717829,135.7637177,,12.25000095,35.00006867,-0.014446816,2
1106.6672,12.36986637,,0.75332284,0.756239593,2.068802595,37.46959686,0.285771787,2.995186567,135.3347168,,12.25000095,35.39480972,-0.019329136,2
1106.8192,12.39431763,,0.753311038,0.755453169,2.064654589,37.19135666,0.282663822,2.791925907,135.170929,,12.25000095,35.62165451,-0.024401514,2
1106.9712,12.39053822,,0.749842882,0.756947517,2.068527222,40.07249832,0.283001661,2.570327282,134.4565277,,12.25000095,35.9038353,-0.028649574,2
1107.1232,12.38662338,,0.750847161,0.754153431,2.083501101,43.98610306,0.286635667,2.455394507,133.165863,,12.25000095,35.87279511,-0.024009034,2
1107.2752,12.38234997,,0.753069878,0.757024944,2.100110769,46.27943039,0.292140752,2.250857115,133.9060822,,12.25000095,40.87654114,-0.020928496,2
1107.4272,12.36529541,,0.756757021,0.761956692,2.10923624,46.68530273,0.292263329,2.088814974,133.4490814,,12.25000095,52.32469559,-0.020372527,2
1107.5792,12.32705212,,0.757225931,0.756186426,2.106909514,45.92208099,0.286566496,1.961337805,131.5735016,,12.25000095,50.42967606,-0.023000248,2
1107.7312,12.32947922,,0.758122385,0.760434628,2.09863162,44.579422,0.282559067,1.987069726,130.2625732,,12.25000095,49.8722229,-0.026159879,2
1107.8832,12.39394093,,0.759686768,0.759486198,2.101134062,44.67391586,0.276686728,2.049918413,132.6058197,,12.25000095,50.36793518,-0.024650948,2
1108.0352,12.3696785,,0.758029878,0.761449695,2.106449604,46.45008469,0.286138892,1.999152303,132.9369812,,12.25000095,50.36135864,-0.025278585,2
1108.1872,12.30653858,,0.760374188,0.761324883,2.106474638,46.73869324,0.279955864,1.874655247,133.2796326,,12.25000095,50.54607391,-0.027647834,2
1108.3392,12.3467226,,0.759421766,0.761104345,2.106087685,44.06944275,0.27134642,1.706366658,133.28479,,12.25000095,50.26013184,-0.031510945,2
1108.4912,12.40188503,,0.756068826,0.760175645,2.104056835,40.82931137,0.254795402,1.685572624,133.5956574,,12.25000095,50.29517365,-0.034062937,2
1108.6432,12.32767105,,0.758904457,0.758267939,2.106568813,39.72114945,0.251669586,1.905327201,133.4553223,,12.25000095,50.46125031,-0.030831823,2
1108.7952,12.31470776,,0.757114589,0.752928734,2.105882168,40.41099167,0.26088202,2.276200533,132.2423859,,12.25000095,49.02822113,-0.024896998,2
1108.9472,12.33202362,,0.759069979,0.754276395,2.101126909,41.62477875,0.26701355,2.496595383,131.744751,,12.25000095,43.33923721,-0.021275301,2
1109.0992,12.34845734,,0.757673979,0.755480886,2.09498167,42.10889435,0.260704398,2.388400793,131.836441,,12.25000095,40.47494888,-0.021348862,2
1109.2512,12.36041355,,0.757199168,0.758432567,2.083313704,41.46702194,0.254481912,2.107096911,132.0401459,,12.25000095,40.68461609,-0.027394976,2
1109.4032,12.34808445,,0.759768903,0.755633712,2.079854965,40.42208862,0.251150519,1.876135588,132.2771301,,12.25000095,39.57993317,-0.032225259,2
1109.5552,12.28072548,,0.761699975,0.760500014,2.079236746,38.68840408,0.254496664,1.867967606,132.5995026,,12.25000095,39.02404785,-0.032938104,2
1109.7072,12.31021977,,0.762769818,0.762372196,2.087011576,36.94447327,0.252996981,1.989214182,132.7662964,,12.25000095,38.75891113,-0.028720045,2
1109.8592,12.32702541,,0.767050028,0.76918596,2.089848995,35.67900085,0.248787999,2.151256084,132.6539154,,12.25000095,38.66747665,-0.025883682,2
1110.0112,12.31791496,,0.768521309,0.76926446,2.099479914,34.75945664,0.241252378,2.315518141,132.8972015,,12.25000095,38.80109024,-0.022760481,2
1110.1632,12.31363201,,0.767594338,0.765213013,2.103043079,36.07995606,0.233391896,2.424693108,133.3026581,,12.25000095,38.41088867,-0.021533962,2
1110.3152,12.32254696,,0.769226432,0.761829734,2.104240894,39.05651093,0.241180256,2.556671619,133.9155121,,12.25000095,39.54776764,-0.01939276,2
1110.4672,12.33116818,,0.764500022,0.758599997,2.109149933,41.44725037,0.255687118,2.590283394,134.194519,,12.25000095,42.20690918,-0.016421001,2
1110.6192,12.34086895,,0.764003336,0.759344995,2.114612103,42.91188049,0.266595811,2.520509958,135.2777405,,12.25000095,43.39238739,-0.016313594,2
1110.7712,12.31696224,,0.761365354,0.760955215,2.11835289,42.99004746,0.262344331,2.350521326,132.7277985,,12.25000095,42.23929596,-0.017503677,2
1110.9232,12.31873131,,0.757330477,0.755212784,2.111590624,43.25621414,0.254625022,2.153410912,134.4060211,,12.25000095,42.33134842,-0.025121983,2
1111.0752,12.29530525,,0.753057718,0.752494991,2.114685059,44.34221268,0.249595091,1.997720361,138.7550049,,12.25000095,42.60921097,-0.027296014,2
1111.2272,12.29216766,,0.755265653,0.755719602,2.106981993,44.66403198,0.256412625,1.957468987,138.8237457,,12.25000095,41.15005112,-0.032008778,2
1111.3792,12.31282139,,0.759057701,0.755567908,2.099649906,44.20900345,0.260858089,2.126597405,136.0895996,,12.25000095,39.13903427,-0.029300762,2
1111.5312,12.31327152,,0.762716889,0.755688787,2.091319561,44.31914902,0.271935552,2.576363802,135.6926575,,12.25000095,37.75506592,-0.024385866,2
1111.6832,12.24448395,,0.766223788,0.760544539,2.097375631,45.41262054,0.269436508,3.081408501,133.3555298,,12.25000095,39.27048111,-0.014502006,2
1111.8352,12.24210358,,0.765027463,0.762046099,2.097140551,46.24441528,0.264908344,3.460110664,130.1091919,,12.25000095,39.47306442,-0.009134143,2
1111.9872,12.24214459,,0.766294599,0.763357878,2.093708515,46.73984909,0.263805896,3.32436657,121.4473267,,12.25000095,39.52241135,-0.012781301,2
1112.1392,12.25650883,,0.763636112,0.760590255,2.089299917,45.23012924,0.270323366,2.906475067,125.6785202,,12.25000095,39.015522,-0.018367063,2
1112.2912,12.2779274,,0.764601708,0.761837244,2.08994174,41.40488434,0.28913331,2.392246485,122.7532501,,12.25000095,39.15391922,-0.026541844,2
1112.4432,12.32404232,,0.768440187,0.765682459,2.092952728,38.03722,0.296991527,2.186918259,116.805687,,12.25000095,39.21004868,-0.029482411,2
1112.5952,12.31507492,,0.76980865,0.766585171,2.093857288,37.38920212,0.299800545,2.287277937,116.7564087,,12.25000095,37.40947342,-0.027947003,2
1112.7472,12.23703671,,0.773760736,0.771605849,2.097068071,40.14219284,0.294783562,2.742298842,117.9877548,,12.25000095,38.04730606,-0.019720629,2
1112.8992,12.2590189,,0.776382744,0.772982776,2.096461058,41.25885773,0.290964663,3.251022816,119.5520554,,12.25000095,38.82338715,-0.012846119,2
1113.0512,12.27706242,,0.776392579,0.772350609,2.09072566,38.13900757,0.287680328,3.794452667,121.994606,,12.25000095,38.23536682,-0.009385145,2
1113.2032,12.28648758,,0.78115195,0.772310853,2.084666729,34.30028534,0.279370129,4.011311054,127.2907105,,12.25000095,34.54300308,-0.00826753,2
1113.3552,12.2926712,,0.802083015,0.78561753,2.080615521,33.29881668,0.279980719,4.043257237,132.1879578,,12.25000095,32.05441284,-0.007459635,2
1113.5072,12.29255867,,0.895538271,0.885011971,2.080537319,36.74098206,0.287504315,3.968948364,133.1374817,,12.25000095,32.44589233,-0.004352334,2
1113.6592,12.32380772,,1.107554913,1.114712477,2.105164528,39.20000458,0.291165412,3.699129343,128.0357666,,12.25000095,33.52360535,-0.006458409,2
1113.8112,12.24142742,,1.4029603,1.378977656,2.129138947,35.87982178,0.280842066,3.681827068,134.2282715,,12.25000095,30.77930832,-0.011041956,2
1113.9632,12.28733349,,1.597263932,1.548612356,2.166978598,32.56263351,0.23592931,3.663614988,126.2136765,,12.25000095,25.09202004,-0.013769034,2
1114.1152,12.2882328,,1.46423769,1.435649395,2.151331902,33.01621628,0.192943215,3.646929979,124.5176621,,12.25000095,22.59627914,-0.014579264,2
1114.2672,12.28238297,,1.238713384,1.200625777,2.1348207,33.49045181,0.167777494,3.54200697,128.3373413,,12.25000095,21.27460098,-0.010544149,2
1114.4192,12.24067497,,0.949401736,0.901618063,2.099157572,34.89238739,0.175514609,3.529328346,128.5618439,,12.25000095,21.62589073,-0.0114,2
1114.5712,12.24400711,,0.833363175,0.800557852,2.086608648,39.29066849,0.203914374,3.71761632,128.9184113,,12.25000095,22.5142746,-0.011691554,2
1114.7232,12.35411644,,0.806358397,0.789382577,2.082969189,42.82971191,0.245471954,3.646815538,130.840683,,12.25000095,23.96030617,-0.013418118,2
1114.8752,12.3422842,,0.791356325,0.797256529,2.090479374,44.6868782,0.278730094,3.444582224,132.8617706,,12.25000095,25.41969299,-0.013327267,2
1115.0272,12.33119488,,0.772678554,0.810522854,2.087086916,47.25142288,0.296270639,3.112836361,133.44664,,12.25000095,25.53164482,-0.016165581,2
1115.1792,12.33789063,,0.763356447,0.799553812,2.085640907,48.56897354,0.308564097,2.916927099,133.4346924,,12.25000095,25.60289383,-0.016882055,2
1115.3312,12.35368729,,0.768273294,0.783763051,2.076765299,44.09803391,0.313332051,2.719658852,133.3342285,,12.25000095,27.91307449,-0.018938545,2
1115.4832,12.35601139,,0.766489923,0.761102259,2.079373837,42.01247406,0.318774164,2.601815939,133.2523041,,12.25000095,35.6377945,-0.020048313,2
1115.6352,12.28903198,,0.764191747,0.759241581,2.080973864,45.42016602,0.309557766,2.590210438,132.877243,,12.25000095,43.72890091,-0.021051746,2
1115.7872,12.24888229,,0.758229017,0.755415082,2.089024782,48.09464645,0.29544732,2.701346159,132.7687225,,12.25000095,49.93717957,-0.020191375,2
1115.9392,12.24565888,,0.757538557,0.751892269,2.090319395,45.50722504,0.29533872,2.963420868,132.7067566,,12.25000095,49.59059525,-0.016826691,2
1116.0912,12.27960873,,0.756605029,0.75274688,2.086484909,40.95423889,0.2930879,2.895375013,132.6334381,,12.25000095,48.16851044,-0.020348545,2
1116.2432,12.28320503,,0.758394957,0.754813075,2.079101801,39.39765167,0.302991003,2.760133982,133.1861267,,12.25000095,48.58149719,-0.022685027,2
1116.3952,12.28116226,,0.753037036,0.760972619,2.077715397,42.38513565,0.301687598,2.555234194,134.4157105,,12.25000095,46.25233078,-0.025606204,2
1116.5472,12.29645252,,0.749147654,0.749690235,2.080976248,46.35408783,0.304460287,2.637564898,136.2454834,,12.25000095,45.11687851,-0.023780143,2
1116.6992,12.34840298,,0.74805516,0.740691304,2.094050407,47.80590439,0.300648838,2.672237635,137.3188782,,12.25000095,42.4766922,-0.021562226,2
1116.8512,12.38044739,,0.742479503,0.744383872,2.098248482,48.05748367,0.300050914,2.73122263,139.5302887,,12.25000095,39.82460403,-0.018470807,2
1117.0032,12.38550854,,0.743112683,0.739120245,2.099345207,47.83924484,0.298069209,2.73289752,134.8497772,,12.25000095,39.38566589,-0.017639659,2
1117.1552,12.39629364,,0.742205918,0.742156446,2.088101387,48.05417252,0.291833133,2.822478056,134.040802,,12.25000095,39.93977356,-0.02107279,2
1117.3072,12.40945244,,0.741088986,0.742764175,2.082373619,49.52676392,0.288694471,2.722221613,134.6755066,,12.25000095,40.85615158,-0.024149505,2
1117.4592,12.39628792,,0.739053249,0.743852615,2.073830128,48.22418976,0.293141395,2.481587648,134.9507446,,12.25000095,42.11627197,-0.028280495,2
1117.6112,12.29339218,,0.739816248,0.747808039,2.080879688,42.99353027,0.299244911,2.390389442,135.9470215,,12.25000095,42.54244995,-0.024792412,2
1117.7632,12.36792278,,0.741872728,0.740340054,2.087547064,40.63839722,0.304511815,2.46888566,136.2783661,,12.25000095,42.33906937,-0.022137059,2
1117.9152,12.36438465,,0.739351332,0.73842144,2.093199492,43.65400696,0.298721016,2.636144161,136.2432098,,12.25000095,44.64338303,-0.017400371,2
1118.0672,12.36880016,,0.73893404,0.736676037,2.08942914,46.93655014,0.292953014,2.494981527,136.2540131,,12.25000095,45.29836273,-0.02094195,2
1118.2192,12.34138489,,0.740780711,0.739877224,2.08500886,47.63993073,0.288771004,2.344651461,135.794754,,12.25000095,47.62602615,-0.022918642,2
1118.3712,12.3195076,,0.744280875,0.739467621,2.083730698,45.60034561,0.287656009,2.199671269,135.7238922,,12.25000095,51.28361893,-0.026792644,2
1118.5232,12.30625916,,0.745518684,0.738427937,2.081733942,44.16622925,0.293258876,2.1991961,135.2214508,,12.25000095,53.11614609,-0.027017487,2
1118.6752,12.29678726,,0.748393178,0.746386051,2.083233833,43.97928619,0.29179579,1.974597812,135.0288849,,12.25000095,54.0183754,-0.031281888,2
1118.8272,12.29887962,,0.748078227,0.742106497,2.079091311,40.75265884,0.296756357,1.858892798,135.0865784,,12.25000095,53.17425156,-0.032765336,2
1118.9792,12.27161121,,0.744969189,0.742363632,2.07101965,37.6475029,0.291054487,1.814231873,135.5606842,,12.25000095,51.62998581,-0.038050346,2
1119.1312,12.25854397,,0.746581256,0.744871855,2.059897423,39.3094635,0.300110877,1.942147851,135.8502502,,12.25000095,50.78635788,-0.038584277,2
1119.2832,12.3330307,,0.755769134,0.746259272,2.067907333,41.7005043,0.289507449,2.058712483,136.0391388,,12.25000095,41.621418,-0.034883078,2
1119.4352,12.35367584,,0.757041991,0.750723898,2.071562052,41.96234512,0.292310208,2.200106144,135.8234406,,12.25000095,42.04763794,-0.029585317,2
1119.5872,12.24775124,,0.759390056,0.754301548,2.075440407,41.09766388,0.282340825,2.271906614,135.6460114,,12.25000095,43.08513641,-0.027683767,2
1119.7392,12.21618748,,0.75742501,0.749205351,2.064190626,38.66636276,0.286990345,2.296093464,135.7150421,,12.25000095,44.19355393,-0.029024798,2
1119.8912,12.18382645,,0.757641256,0.754614294,2.077944517,38.01700211,0.292678744,2.274427414,136.3178253,,12.25000095,44.75931549,-0.025497727,2
1120.0432,12.18466854,,0.752364159,0.746907413,2.091407299,40.22956848,0.296532691,2.309926748,136.0209808,,12.25000095,43.86861801,-0.021167312,2
1120.1952,12.14717293,,0.751358032,0.748699248,2.099933147,41.61790085,0.301550061,2.504177809,135.185318,,12.25000095,42.55145645,-0.016124893,2
1120.3472,12.13559628,,0.745803952,0.737255216,2.09540987,42.53343582,0.302767068,2.672869921,134.6288605,,12.25000095,41.69512558,-0.014510426,2
1120.4992,12.14991188,,0.745899975,0.738738358,2.078534365,43.4378624,0.304742277,2.674904347,134.5223846,,12.25000095,39.02544022,-0.017192718,2
1120.6512,12.20777607,,0.745937526,0.742403388,2.076871872,42.26968384,0.313694209,2.487521887,135.2437286,,12.25000095,39.37748337,-0.017013652,2
1120.8032,12.18688011,,0.747040391,0.742549777,2.079428673,40.85988617,0.31074664,2.370850086,136.1938324,,12.25000095,48.46225357,-0.0172725,2
1120.9552,12.17312622,,0.748227954,0.743990481,2.095934629,41.99816895,0.311698586,2.242313385,136.2279816,,12.25000095,48.06604767,-0.0135219,2
1121.1072,12.15022564,,0.745805204,0.740289688,2.096904039,40.80939865,0.294936657,2.105355263,136.0743103,,12.25000095,48.1713028,-0.021090243,2
1121.2592,12.1440773,,0.745866001,0.739789486,2.089246035,35.07831955,0.300078839,1.998167872,135.6142273,,12.25000095,48.65997315,-0.02461284,2
1121.4112,12.16507912,,0.740265191,0.735189736,2.078712225,31.38027573,0.299218416,1.932488561,135.3800964,,12.25000095,49.56360626,-0.029234499,2
1121.5632,12.22191048,,0.738585472,0.734696388,2.079261541,31.6763382,0.299906939,2.018221855,138.3854981,,12.25000095,50.15452194,-0.026116392,2
1121.7152,12.24414349,,0.737771332,0.734472871,2.077378511,33.04289246,0.289348543,2.147171259,135.8272705,,12.25000095,52.34046555,-0.026850127,2
1121.8672,12.25301647,,0.735985816,0.732843876,2.088334084,35.72302246,0.280003876,2.453755856,135.9780426,,12.25000095,54.0684967,-0.017589681,2
1122.0192,12.25421619,,0.734837234,0.736078739,2.083313942,39.1576004,0.280359536,2.608316183,138.1776886,,12.25000095,62.4359932,-0.016781921,2
1122.1712,12.25548744,,0.729058385,0.724862933,2.084474087,41.50952148,0.285852224,2.598873854,136.0393372,,12.25000095,64.86676788,-0.015172816,2
1122.3232,12.22769928,,0.736709595,0.733093083,2.068000078,42.62059784,0.279607445,2.405251503,135.1564789,,12.25000095,64.76551819,-0.024711182,2
1122.4752,12.20867539,,0.738494992,0.731804133,2.067992926,41.8547287,0.281019747,2.168028116,135.5078583,,12.25000095,65.50757599,-0.026804086,2
1122.6272,12.10990143,,0.736299992,0.73360002,2.064800024,41.70130158,0.28970018,1.988500595,135.2637024,,12.25000095,65.71389771,-0.028599979,2
1122.7792,12.20810032,,0.734306097,0.733998835,2.067093134,41.76036835,0.30226168,1.939728499,135.5419464,,12.25000095,64.38782501,-0.027204258,2
1122.9312,12.26529694,,0.729028046,0.722660422,2.063519001,38.6753273,0.303394169,1.93392992,134.987854,,12.25000095,63.4346199,-0.03008463,2
1123.0832,12.25489044,,0.728603363,0.72468245,2.06141758,37.68769455,0.294078499,1.84808135,134.4817352,,12.25000095,61.53246689,-0.034859914,2
1123.2352,12.25390911,,0.725631833,0.728063941,2.056156158,38.71335983,0.281236917,1.806236863,134.9469605,,12.25000095,60.31842804,-0.037274528,2
1123.3872,12.26918697,,0.731123507,0.72790277,2.057875395,39.76908112,0.265910387,1.843202591,135.876297,,12.25000095,58.94194031,-0.034242351,2
